GnP,E_c1,alpha_1,E_c2,alpha_2,sigma_Ep,sigma_Epp
0.0GnP,0.131538536371838,1.182292300819868e-05,0.030161056560338323,7.460121875627386e-06,3.791716387959831e-05,4.0405308785487526e-05
0.5GnP,0.14622671417957256,1.3283855622327946e-05,0.036755313706761154,8.363819942244297e-06,4.9315722938166116e-05,4.4747525230608494e-05
1.0GnP,0.16073865930464173,1.1547174195624721e-05,0.03883610145678461,8.895026167031832e-06,4.340815318227067e-05,4.8857604741977506e-05
1.5GnP,0.3228352034992145,1.720156098500416e-05,0.047560964561838635,1.2462750048314677e-05,5.801839933881375e-05,0.00010301310998739494
