GnP,E_c1,alpha_1,E_c2,alpha_2,sigma_Ep,sigma_Epp
0.0GnP,1.0002099669220117,0.9999954922275525,1.0002104343315312,1.0001572678891986,1.000176322885451,1.0000429166649256
0.5GnP,1.0003096280792332,1.0002376756920888,1.0003096280792332,1.0000786111628,1.000077202011277,1.0002621456910064
1.0GnP,1.000087092799694,1.0001199468828976,1.000087092799694,1.000063100184498,1.000120849399675,0.9999552650023367
1.5GnP,1.0007758209602202,1.0006079735679974,1.0007758209602202,1.0005974769790564,1.0005408101986923,1.0002383462635016
