GnP,E_c1,alpha_1,E_c2,alpha_2,sigma_Ep,sigma_Epp
0.0GnP,1.0003216141878968,1.0002099374080455,1.0003216141878968,1.0002637154237448,1.0000191301834882,1.0000621876785536
0.5GnP,1.0000859029357845,1.0002460864425533,1.0000859029357845,1.00013264202498,1.000074519418143,0.9999587812720965
1.0GnP,1.000055027366617,1.0002642572209763,1.0000554573143257,1.0000030083075842,0.9999813468661296,1.0002090979315275
1.5GnP,1.0002399839263982,1.0000096023900469,1.0002399839263982,1.0002584639113656,1.0000093219973767,1.0001207984283136
