GnP,E_c1,alpha_1,E_c2,alpha_2,sigma_Ep,sigma_Epp
0.0GnP,24.429813827022926,0.002026646759285299,3.0329771290275263,0.0015401149876428928,0.00700254737335074,0.007171106102525911
0.5GnP,17.833186885825743,0.001859797178411828,2.2594408707666154,0.0016364032487442665,0.008105623766820952,0.005704197212785754
1.0GnP,25.65488157891669,0.0020219197001445093,3.192658851302768,0.0015930588373788516,0.0075070111674155416,0.00743443431247336
1.5GnP,10.98840328423797,0.002110170506983476,2.1107877469560608,0.0014470464993932214,0.005485922950294724,0.00566980108959896
