GnP,E_c1,alpha_1,E_c2,alpha_2,sigma_Ep,sigma_Epp
0.0GnP,49.145322105223926,0.0036179883997435026,1.1223533183263275,0.0017078684799980933,0.006861601027350647,0.019123264151888305
0.5GnP,59.00064704447747,0.0038284105536361694,0.9651670930236819,0.0017522892893654413,0.006867261243528317,0.020393626217317738
1.0GnP,44.61297712894843,0.003693193967889295,1.8320472558986423,0.0017135768743308953,0.007119486678702029,0.018582877698500113
1.5GnP,44.02968022896689,0.003374015678986018,1.0984718967347893,0.0016092713096503453,0.0063282120394222985,0.01736956167739175
