GnP,E_c1,alpha_1,E_c2,alpha_2,sigma_Ep,sigma_Epp
0.0GnP,49.13824520197845,0.003616815485052873,1.1221916999768937,0.001725144170429962,0.006963656456526517,0.018908652739651966
0.5GnP,58.61974246770785,0.0038127464336221687,0.9589360331710162,0.0017664004504943974,0.007017485689900894,0.02032748507950672
1.0GnP,44.85327195935018,0.0037069704006280056,1.8419150457879319,0.0017217625315273013,0.007092510226241949,0.018306440585718564
1.5GnP,44.0305845155915,0.0033390911224616144,1.0984944572766455,0.0016086295277332877,0.0064381132957392175,0.0173053284840989
